ccdc_code,spacegroup,is_overlapped,line_direction,m,n,x,y,k,sigma,theta
PESBAT35,P 1 21/n 1,False,"(0, 1, 0)",10.603,10.603,21.20603991791018,10.131,0.9999981176160032,90.0,64.463
PESBAT36,P 1 21/n 1,False,"(0, 1, 0)",10.55,10.55,21.099949407522285,10.084,1.0000023977535082,90.0,64.458
PESBAT37,P 1 21/n 1,False,"(0, 1, 0)",10.509,10.509,21.018139974793204,10.049,0.9999933402863732,90.0,64.446
PESBAT38,P 1 21/n 1,False,"(0, 1, 0)",10.441,10.441,20.88171987648527,10.005,1.000013414772173,90.0,64.4
PESBAT39,P 1 21/n 1,False,"(0, 1, 0)",10.371,10.372,20.743027985325572,9.944,0.9999986508562976,90.0,64.389
PESBAT40,P 1 21/n 1,False,"(0, 1, 0)",10.314,10.315,20.62821684004703,9.914,1.0000379654702605,90.0,64.332
PESBAT41,P 1 21/n 1,False,"(0, 1, 0)",10.113,10.114,20.22619811037161,9.852,1.000039646087911,90.0,64.028
PESBAT42,P 1 21/n 1,False,"(0, 1, 0)",10.059,10.06,20.119472010964905,9.83,0.999976539594844,90.0,63.959
PESDUP,P 1 21/c 1,False,"(0, 1, 0)",10.084,10.084,20.16771479369936,11.333,1.0000141417261974,90.0,60.665
PESFIF,P 1 21/n 1,False,"(0, 1, 0)",9.341,9.341,18.68127859649869,8.296,1.00003861638793,90.0,66.056
PESHAA,P 1 21/c 1,False,"(0, 1, 0)",10.555,10.556,21.11161050228049,8.889,0.9999710821549864,90.0,67.168
PESJAC,P 1 21/c 1,False,"(0, 1, 0)",10.497,10.498,20.99502593473035,9.358,0.9999987647202516,90.0,65.976
PESNAC,P 1 21/n 1,False,"(0, 1, 0)",8.691,8.693,17.38374740957772,8.925,1.0000145302630286,90.0,62.825
PETHAZ,P 1 21/n 1,False,"(0, 1, 0)",11.339,11.339,22.678223916347594,9.884,0.9999901263719584,90.0,66.452
PETJOQ,P 1 21/c 1,False,"(0, 1, 0)",15.56,15.561,31.12108778625837,14.064,0.999997179203408,90.0,65.684
PEVHII,P 1 21/c 1,False,"(0, 1, 0)",8.498,8.498,16.995542033133276,6.086,1.000026946293671,90.0,70.296
PEVHOO,P 1 21/n 1,False,"(0, 1, 0)",10.311,10.313,20.62426847187556,6.415,0.999986982720094,90.0,72.72
PEVHUV,P 1 21/c 1,False,"(0, 1, 0)",8.826,8.827,17.6534618134801,7.402,0.999973840061231,90.0,67.254
PEVMAF,P 1 21/c 1,False,"(0, 1, 0)",8.496,8.497,16.992770050818674,8.051,1.000013532177546,90.0,64.647
PEVPUB,P 1 21/n 1,False,"(0, 1, 0)",7.416,7.417,14.832536701454677,8.158,1.0000312352873044,90.0,61.192
PEVRAJ,P 1 21/c 1,False,"(0, 1, 0)",8.569,8.57,17.139228045626794,6.79,0.9999866945217027,90.0,68.388
PEVWOC,P 1 21/n 1,False,"(0, 1, 0)",9.435,9.436,18.871214507815868,5.569,0.9999886330677988,90.0,73.556
PEWFAY,P 1 21/n 1,False,"(0, 1, 0)",16.554,16.555,33.10873034412525,10.579,1.0000081445549842,90.0,72.279
PEWQIR,P 1 21/c 1,False,"(0, 1, 0)",9.846,9.847,19.69280624999901,10.426,1.0000098386181495,90.0,62.103
PEWRIS,P 1 21/n 1,False,"(0, 1, 0)",11.738,11.739,23.477531918836785,7.491,0.9999773434942556,90.0,72.302
PEWROY,P 1 21/c 1,False,"(0, 1, 0)",8.12,8.121,16.2402503059528,6.473,1.0000461627150492,90.0,68.268
PEWZOG,P 1 21/n 1,False,"(0, 1, 0)",12.803,12.803,25.605767807273423,9.328,1.0000090679853195,90.0,69.981
PEXCED,P 1 21/c 1,False,"(0, 1, 0)",11.034,11.034,22.068411655576845,10.901,0.9999813463885272,90.0,63.713
PEXDAX,P 1 21/n 1,False,"(0, 1, 0)",11.633,11.633,23.26577434774093,10.921,1.0000096988931335,90.0,64.853
PEXFUT,P 1 21/a 1,False,"(0, 1, 0)",11.626,11.627,23.253,6.664,1.0,90.0,74.009
PEXMEM,P 1 21/n 1,False,"(0, 1, 0)",8.476,8.477,16.953024803851378,9.243,0.999998536907032,90.0,61.398
PEYCEB,P 1 21/n 1,False,"(0, 1, 0)",12.574,12.575,25.148764303639258,9.555,1.0000093720851608,90.0,69.196
PEYNAJ,P 1 21/n 1,False,"(0, 1, 0)",9.525,9.525,19.049809080408128,5.482,1.000010022126262,90.0,73.946
PEYWUM,P 1 21/n 1,False,"(0, 1, 0)",9.099,9.099,18.197083282768148,9.714,1.0000503771520748,90.0,61.908
PEYXAT,P 1 21/n 1,False,"(0, 1, 0)",15.09,15.09,30.18042411895499,10.787,0.9999859472168676,90.0,70.331
PEZCUU,P 1 21/c 1,False,"(0, 1, 0)",11.607,11.608,23.2154183464352,10.744,0.9999819798020024,90.0,65.162
PEZGOR,P 1 21/c 1,False,"(0, 1, 0)",6.937,6.938,13.875508278978469,7.963,0.9999633686227382,90.0,60.149
PEZJEL,P 1 21/n 1,False,"(0, 1, 0)",8.175,8.176,16.35124634393354,8.159,0.9999849342411974,90.0,63.484
PEZPUH,P 1 21/c 1,False,"(0, 1, 0)",8.235,8.236,16.470214631266952,6.839,1.0000476841832746,90.0,67.449
PEZVAV,P 1 21/n 1,False,"(0, 1, 0)",12.283,12.284,24.56672662362652,9.006,1.0000111279120605,90.0,69.866
PEZVUL,P 1 21/n 1,False,"(0, 1, 0)",11.093,11.094,22.186138397657217,9.343,1.0000388351648826,90.0,67.162
PEZXAX,P 1 21/n 1,False,"(0, 1, 0)",12.416,12.417,24.833787488017204,11.599,0.9999682896530548,90.0,64.962
PEZZUT,P 1 21/n 1,False,"(0, 1, 0)",10.089,10.089,20.17782867406699,8.572,1.000008490801254,90.0,66.984
PFMCFZ,P 1 21/n 1,False,"(0, 1, 0)",10.33,10.331,20.66158234501898,11.084,0.999971815081282,90.0,61.788
PHGMCH,P 1 21/c 1,False,"(0, 1, 0)",10.572,10.573,21.14431200110328,6.726,1.0000325382493735,90.0,72.353
PHMAZP,P 1 21/c 1,False,"(0, 1, 0)",10.345,10.345,20.68994925078358,6.238,1.0000024528439295,90.0,73.224
PHPERI,P 1 21/c 1,False,"(0, 1, 0)",8.598,8.599,17.19795502378117,6.522,0.9999444687592306,90.0,69.23
PIBDAH,P 1 21/c 1,False,"(0, 1, 0)",11.014,11.014,22.02841367416183,10.21,0.999981220882813,90.0,65.134
PIBGEO,P 1 21/n 1,False,"(0, 1, 0)",8.483,8.484,16.96713484946707,8.29,0.9999920523135892,90.0,63.959
PIBQUO,P 1 21/n 1,False,"(0, 1, 0)",10.718,10.718,21.436098945470462,9.39,0.999995384166181,90.0,66.343
PIBRID,P 1 21/c 1,False,"(0, 1, 0)",9.68,9.681,19.360840116069344,9.873,1.0000082581091363,90.0,62.98
PICHEQ,P 1 21/n 1,False,"(0, 1, 0)",10.056,10.056,20.111653586913235,5.597,1.0000172244955028,90.0,74.45
PICPOI,P 1 21/n 1,False,"(0, 1, 0)",9.562,9.564,19.12594849935553,6.605,1.000002692710611,90.0,70.949
PIDFUH,P 1 21/n 1,False,"(0, 1, 0)",12.367,12.368,24.735251140831377,10.221,0.9999898468453,90.0,67.546
PIDGAO,P 1 21/n 1,False,"(0, 1, 0)",12.249,12.25,24.498732069231668,10.281,1.0000109365157177,90.0,67.237
PIDHIT,P 1 21/n 1,False,"(0, 1, 0)",12.366,12.366,24.73191106647442,9.936,1.0000035959018831,90.0,68.113
PIDPID,P 1 21/c 1,False,"(0, 1, 0)",12.833,12.834,25.666828261396077,6.959,1.0000066910723124,90.0,74.828
PIDXUV,P 1 21/c 1,False,"(0, 1, 0)",7.908,7.91,15.817780691361223,8.461,1.000013864690822,90.0,61.857
PIDYEK,P 1 21/c 1,False,"(0, 1, 0)",6.164,6.165,12.329442525921438,6.63,0.999964108197065,90.0,61.73
PIFCEN,P 1 21/n 1,False,"(0, 1, 0)",9.502,9.503,19.00511157557356,10.811,0.99999412918082,90.0,60.367
PIFHAQ,P 1 21/n 1,False,"(0, 1, 0)",11.703,11.703,23.405440927271588,8.009,1.0000238864429063,90.0,71.11
PIFKAR,P 1 21/c 1,False,"(0, 1, 0)",11.719,11.72,23.438368757232237,7.993,1.0000269320264692,90.0,71.173
PIFMAU,P 1 21/n 1,False,"(0, 1, 0)",9.165,9.165,18.33048171761997,9.336,0.9999737204058576,90.0,63.008
PIFQIH,P 1 21/c 1,False,"(0, 1, 0)",9.694,9.695,19.38864185547817,5.701,1.0000184718725789,90.0,73.614
PIFQUU,P 1 21/c 1,False,"(0, 1, 0)",7.917,7.918,15.835632289239353,7.672,0.99996007174025,90.0,64.148
PIFRAZ,P 1 21/n 1,False,"(0, 1, 0)",9.517,9.518,19.0351933270981,9.974,0.9999898437018854,90.0,62.344
PIFZIO,P 1 21/n 1,False,"(0, 1, 0)",12.92,12.921,25.841178165865426,10.217,0.999993105350527,90.0,68.428
PIGBUD,P 1 21/c 1,False,"(0, 1, 0)",9.642,9.644,19.28612190151249,9.459,0.9999936793144254,90.0,63.873
PIGDIW,P 1 21/c 1,False,"(0, 1, 0)",8.208,8.209,16.416554114673392,6.163,1.000027160713722,90.0,69.425
PIGDUF,P 1 21/c 1,False,"(0, 1, 0)",8.14,8.141,16.280276226157834,9.289,1.0000444570984,90.0,60.292
PIGKEW,P 1 21/n 1,False,"(0, 1, 0)",9.306,9.306,18.61154547585987,6.5,1.0000244216226275,90.0,70.749
PIGKOF,P 1 21/c 1,False,"(0, 1, 0)",7.836,7.837,15.67277697155166,8.322,1.0000142303083075,90.0,62.034
PIGPII,P 1 21/n 1,False,"(0, 1, 0)",7.529,7.529,15.058676170234888,8.121,0.999955097630944,90.0,61.662
PIGVAE,P 1 21/n 1,False,"(0, 1, 0)",9.073,9.074,18.146748937481885,7.557,1.0000138351237997,90.0,67.391
PIHCOB,P 1 21/n 1,False,"(0, 1, 0)",9.825,9.826,19.65096152863773,10.381,1.0000019577343435,90.0,62.154
PIHDUH,P 1 21/n 1,False,"(0, 1, 0)",9.56,9.56,19.119528446067918,10.434,1.0000246634708287,90.0,61.381
PIHDUJ,P 1 21/c 1,False,"(0, 1, 0)",8.119,8.12,16.23861672064465,7.093,1.0000236029559624,90.0,66.406
PIHGOF,P 1 21/c 1,False,"(0, 1, 0)",9.25,9.251,18.501804047173344,5.684,0.9999565422284608,90.0,72.92
PIHHEX,P 1 21/c 1,False,"(0, 1, 0)",8.627,8.627,17.25367468106432,6.535,1.0000188550521378,90.0,69.253
PIHHOF,P 1 21/c 1,False,"(0, 1, 0)",8.604,8.604,17.207901469964312,7.749,1.0000057258600568,90.0,65.758
PIHNAX,P 1 21/c 1,False,"(0, 1, 0)",11.121,11.121,22.242509413283383,11.431,0.9999770973106532,90.0,62.802
PIJHEX,P 1 21/n 1,False,"(0, 1, 0)",11.157,11.158,22.315094465406144,7.902,0.9999957667485436,90.0,70.502
PIJQUU,P 1 21/c 1,False,"(0, 1, 0)",8.074,8.075,16.149031704718396,5.043,0.9999980367418324,90.0,72.657
PIJRUY,P 1 21/c 1,False,"(0, 1, 0)",8.945,8.945,17.889290231867783,9.045,1.0000396755893062,90.0,63.18
PIJZAN,P 1 21/n 1,False,"(0, 1, 0)",9.33,9.331,18.661566306181268,7.65,0.9999696538772804,90.0,67.706
PIKMUT,P 1 21/n 1,False,"(0, 1, 0)",13.958,13.958,27.915322530825254,13.458,1.0000242687210223,90.0,64.263
PIKQOT,P 1 21/c 1,False,"(0, 1, 0)",11.654,11.654,23.307480022516376,6.887,1.0000223094681673,90.0,73.539
PIKROU,P 1 21/n 1,False,"(0, 1, 0)",10.149,10.149,20.29790555697804,11.002,1.0000046528456688,90.0,61.541
PIKVIO,P 1 21/a 1,False,"(0, 1, 0)",11.492,11.492,22.984,12.978,1.0,90.0,60.55
PIKXIR,P 1 21/n 1,False,"(0, 1, 0)",11.968,11.969,23.93627491904285,7.506,1.0000302921385886,90.0,72.588
PIKXOX,P 1 21/n 1,False,"(0, 1, 0)",12.015,12.016,24.03159638892098,7.565,0.9999751831334328,90.0,72.525
PIKYIV,P 1 21/c 1,False,"(0, 1, 0)",10.244,10.245,20.48906598652071,8.874,0.9999967794275856,90.0,66.583
PIKYOB,P 1 21/n 1,False,"(0, 1, 0)",16.695,16.696,33.391537146408815,10.536,0.9999839136962622,90.0,72.485
PILKAZ,P 1 21/n 1,False,"(0, 1, 0)",15.97,15.971,31.94096382390488,10.508,1.0000011325924705,90.0,71.792
PILPIN,P 1 21/n 1,False,"(0, 1, 0)",15.754,15.755,31.509483159836183,9.439,0.9999846662087812,90.0,73.321
PILYAL,P 1 21/c 1,False,"(0, 1, 0)",9.687,9.688,19.374668461679544,8.619,1.0000171119480632,90.0,66.016
PILYAN,P 1 21/n 1,False,"(0, 1, 0)",8.048,8.048,16.09642848584741,8.781,0.9999733800670262,90.0,61.387
PILZOD,P 1 21/c 1,False,"(0, 1, 0)",8.224,8.225,16.44811043858838,5.929,1.0000540828938946,90.0,70.176
PIMJEA,P 1 21/c 1,False,"(0, 1, 0)",7.619,7.62,15.239100301526992,8.048,0.9999934181464124,90.0,62.16
PIMMOP,P 1 21/n 1,False,"(0, 1, 0)",12.18,12.181,24.36111150994552,9.298,0.9999954226248882,90.0,69.11
PIMNAE,P 1 21/c 1,False,"(0, 1, 0)",8.223,8.224,16.447014136310578,4.539,0.9999991404938028,90.0,74.57
PIMPAG,P 1 21/n 1,False,"(0, 1, 0)",11.759,11.759,23.5175216593926,13.055,1.000020339754092,90.0,60.963
PIMWIV,P 1 21/c 1,False,"(0, 1, 0)",11.787,11.788,23.57473123918913,7.425,1.0000114003764515,90.0,72.519
PIMWUG,P 1 21/n 1,False,"(0, 1, 0)",10.143,10.143,20.28568953720825,7.581,1.0000153045224904,90.0,69.511
PIMXOA,P 1 21/c 1,False,"(0, 1, 0)",6.37,6.371,12.740903029220496,6.004,1.000007610981677,90.0,64.767
PINBUN,P 1 21/n 1,False,"(0, 1, 0)",9.138,9.139,18.277000683919667,9.654,0.999999962580312,90.0,62.154
PINCOI,P 1 21/c 1,False,"(0, 1, 0)",10.288,10.289,20.57781645364736,9.735,0.9999603236014278,90.0,64.681
PINJAB,P 1 21/c 1,False,"(0, 1, 0)",10.425,10.425,20.84942205434002,7.832,1.0000277199846823,90.0,69.414
PINKOO,P 1 21/c 1,False,"(0, 1, 0)",11.407,11.407,22.814710342233145,12.225,0.999968864727078,90.0,61.816
PINKUU,P 1 21/n 1,False,"(0, 1, 0)",11.839,11.839,23.67881247022325,11.934,0.9999656878813384,90.0,63.249
PINMII,P 1 21/n 1,False,"(0, 1, 0)",9.576,9.577,19.15278658576866,6.86,1.000011142724866,90.0,70.296
PINQIP,P 1 21/c 1,False,"(0, 1, 0)",8.81,8.81,17.619822501943656,5.314,1.0000100737709658,90.0,73.218
PINQOV,P 1 21/c 1,False,"(0, 1, 0)",9.857,9.858,19.714355226585525,7.369,1.0000327057825156,90.0,69.506
PINSEN,P 1 21/n 1,False,"(0, 1, 0)",10.046,10.047,20.09352992881042,9.664,0.999973626893219,90.0,64.315
PIPFEB,P 1 21/c 1,False,"(0, 1, 0)",14.421,14.421,28.84198358296461,15.232,1.000000569206183,90.0,62.16
PIPFIF,P 1 21/c 1,False,"(0, 1, 0)",12.376,12.377,24.75316872644793,10.303,0.9999931836424744,90.0,67.403
PIPLUZ,P 1 21/n 1,False,"(0, 1, 0)",10.31,10.311,20.621096600326567,7.215,0.9999953154612272,90.0,70.714
PIPPOV,P 1 21/n 1,False,"(0, 1, 0)",13.18,13.181,26.361838649836244,7.476,0.9999681869748394,90.0,74.169
PIPTUD,P 1 21/n 1,False,"(0, 1, 0)",9.069,9.069,18.137965541923386,9.016,1.0000018997762754,90.0,63.57
PIPVAO,P 1 21/c 1,False,"(0, 1, 0)",7.332,7.332,14.663945990080569,8.448,1.0000036831777386,90.0,60.052
PIQCAX,P 1 21/n 1,False,"(0, 1, 0)",7.923,7.923,15.84621778217124,8.124,0.999986256520374,90.0,62.859
PIQDOM,P 1 21/c 1,False,"(0, 1, 0)",7.992,7.992,15.984108639520691,8.708,0.9999932032793856,90.0,61.421
PIQGON,P 1 21/n 1,False,"(0, 1, 0)",8.343,8.343,16.686045966615335,8.339,0.9999972452062384,90.0,63.444
PIQQAH,P 1 21/c 1,False,"(0, 1, 0)",9.499,9.501,19.00017163080376,5.952,0.9999909668814,90.0,72.605
PIQVET,P 1 21/c 1,False,"(0, 1, 0)",7.39,7.391,14.780625764831472,6.069,1.0000253193047763,90.0,67.678
PIQVOC,P 1 21/c 1,False,"(0, 1, 0)",8.261,8.261,16.522072993423073,8.217,0.9999955820662998,90.0,63.558
PIQWIX,P 1 21/n 1,False,"(0, 1, 0)",12.278,12.278,24.555903567166897,7.074,1.000003927073294,90.0,73.929
PIRYUN,P 1 21/c 1,False,"(0, 1, 0)",11.848,11.848,23.69563303649008,8.77,1.0000154865459536,90.0,69.689
PITDED,P 1 21/c 1,False,"(0, 1, 0)",8.81,8.811,17.62149894305249,8.907,0.9999716855499012,90.0,63.186
PITDIH,P 1 21/n 1,False,"(0, 1, 0)",11.557,11.558,23.114998810296317,8.96,1.0000000514689054,90.0,68.812
PITGOR,P 1 21/n 1,False,"(0, 1, 0)",12.4,12.401,24.80047213260264,13.222,1.000021284570493,90.0,61.937
PITGUX,P 1 21/c 1,False,"(0, 1, 0)",8.296,8.297,16.5924342397371,7.374,1.000034097484114,90.0,66.039
PITKEL,P 1 21/c 1,False,"(0, 1, 0)",7.009,7.01,14.0196984988979,7.903,0.9999501773238596,90.0,60.59
PITQAL,P 1 21/n 1,False,"(0, 1, 0)",14.986,14.986,29.972108918125866,8.882,0.999996366017281,90.0,73.493
PITWUN,P 1 21/n 1,False,"(0, 1, 0)",10.299,10.3,20.59908274656908,9.235,0.9999959829973936,90.0,65.85
PIVFIK,P 1 21/c 1,False,"(0, 1, 0)",10.66,10.66,21.32088140767168,8.534,0.999958659885826,90.0,68.182
PIVFUV,P 1 21/n 1,False,"(0, 1, 0)",12.28,12.28,24.56020327684606,10.315,0.9999917233239576,90.0,67.219
PIVGOT,P 1 21/c 1,False,"(0, 1, 0)",9.374,9.375,18.74903733528738,6.76,0.9999980086824348,90.0,70.176
PIVHAH,P 1 21/n 1,False,"(0, 1, 0)",12.888,12.888,25.77623622641599,9.96,0.9999908354961556,90.0,68.875
PIVLUB,P 1 21/n 1,False,"(0, 1, 0)",11.759,11.759,23.51723283041608,11.399,1.0000326215924065,90.0,64.143
PIVWEW,P 1 21/n 1,False,"(0, 1, 0)",10.272,10.272,20.543779593833264,10.449,1.0000107286084203,90.0,63.043
PIVZOK,P 1 21/c 1,False,"(0, 1, 0)",8.58,8.581,17.1617631378597,9.332,0.9999555326656376,90.0,61.461
PIVZUQ,P 1 21/n 1,False,"(0, 1, 0)",13.176,13.177,26.35358892067644,7.703,0.9999776531128944,90.0,73.705
PIWXAU,P 1 21/c 1,False,"(0, 1, 0)",8.471,8.472,16.94235621157813,9.23,1.0000379987537642,90.0,61.421
PIWXAU10,P 1 21/c 1,False,"(0, 1, 0)",8.471,8.472,16.94235621157813,9.23,1.0000379987537642,90.0,61.421
PIWZOK,P 1 21/n 1,False,"(0, 1, 0)",10.537,10.537,21.07388243774744,6.907,1.000005578575894,90.0,71.855
PIXXEA,P 1 21/n 1,False,"(0, 1, 0)",11.204,11.206,22.4097507795156,12.274,1.0000111210734497,90.0,61.289
PIYHAG,P 1 21/n 1,False,"(0, 1, 0)",9.514,9.514,19.028087922857623,7.663,0.999995379311995,90.0,68.062
PIYQIB,P 1 21/c 1,False,"(0, 1, 0)",11.765,11.765,23.530640811503627,10.79,0.9999727669336012,90.0,65.363
PIYQOD,P 1 21/c 1,False,"(0, 1, 0)",9.768,9.769,19.53770227022615,7.551,0.999964055638865,90.0,68.87
PIYZUV,P 1 21/n 1,False,"(0, 1, 0)",10.907,10.908,21.81456029811282,7.988,1.000020156348841,90.0,69.889
PIZDEL,P 1 21/c 1,False,"(0, 1, 0)",8.955,8.956,17.91068200823185,10.246,1.0000177543081836,90.0,60.229
PIZDIL,P 1 21/c 1,False,"(0, 1, 0)",10.62,10.62,21.239057229547644,7.267,1.000044388526391,90.0,71.11
PIZQIC,P 1 21/n 1,False,"(0, 1, 0)",10.639,10.64,21.278698667916704,10.492,1.000014161208258,90.0,63.753
PIZQIY,P 1 21/n 1,False,"(0, 1, 0)",10.402,10.402,20.803729713683552,9.69,1.0000129922047714,90.0,65.025
PIZQOH,P 1 21/n 1,False,"(0, 1, 0)",9.963,9.964,19.926947407969944,8.236,1.000002639241675,90.0,67.546
PIZRAU,P 1 21/n 1,False,"(0, 1, 0)",6.928,6.929,13.857495625112064,7.121,0.999964234149844,90.0,62.802
PIZZOO,P 1 21/c 1,False,"(0, 1, 0)",11.597,11.597,23.193574649027266,11.456,1.0000183391727742,90.0,63.713
PMAANO01,P 1 21/n 1,False,"(0, 1, 0)",10.186,10.188,20.37407592996551,7.37,0.9999962732069042,90.0,70.113
PMBUTO,P 1 21/c 1,False,"(0, 1, 0)",8.63,8.631,17.26078031260464,7.661,1.000012727547155,90.0,66.068
PMDHQC,P 1 21/c 1,False,"(0, 1, 0)",11.63,11.63,23.26048823649237,7.328,0.9999790100496856,90.0,72.514
PMPHTR,P 1 21/c 1,False,"(0, 1, 0)",10.358,10.909,13.376,6.969,1.589937200956938,90.0,71.855
POBQUW,P 1 21/n 1,False,"(0, 1, 0)",10.583,10.583,21.166030000923648,8.877,0.9999985825908948,90.0,67.248
POBVEI,P 1 21/n 1,False,"(0, 1, 0)",13.26,13.261,26.521138625632197,13.627,0.9999947730135516,90.0,62.808
POCJAV,P 1 21/c 1,False,"(0, 1, 0)",11.951,11.952,23.90361750865337,8.001,0.9999741667279796,90.0,71.494
POCYEM,P 1 21/c 1,False,"(0, 1, 0)",9.076,9.078,18.15409072358073,7.341,0.9999950025819464,90.0,67.981
PODHAT,P 1 21/c 1,False,"(0, 1, 0)",9.616,9.617,19.233414933391312,8.467,0.9999784264316686,90.0,66.24
PODLEA,P 1 21/n 1,False,"(0, 1, 0)",9.908,9.909,19.81757104188099,10.949,0.9999711850720868,90.0,61.077
PODLIE,P 1 21/n 1,False,"(0, 1, 0)",9.842,9.842,19.68373993935096,11.093,1.0000132119531069,90.0,60.596
PODLOK,P 1 21/c 1,False,"(0, 1, 0)",10.053,10.054,20.10765650193975,7.874,0.9999673506487596,90.0,68.612
PODNAX,P 1 21/c 1,False,"(0, 1, 0)",8.135,8.136,16.271424061833063,7.845,0.9999739382471104,90.0,64.257
PODPEF,P 1 21/c 1,False,"(0, 1, 0)",8.47,8.471,16.940850568964947,8.824,1.0000088207516171,90.0,62.487
PODXAH,P 1 21/n 1,False,"(0, 1, 0)",9.74,9.74,19.480274767056034,7.817,0.9999858951139386,90.0,68.136
PODXIS,P 1 21/n 1,False,"(0, 1, 0)",9.419,9.419,18.8380931359838,8.549,0.9999950559760412,90.0,65.592
POFKIH,P 1 21/n 1,False,"(0, 1, 0)",8.316,8.316,16.63208303250077,8.403,0.9999950076908224,90.0,63.197
POFTOU,P 1 21/n 1,False,"(0, 1, 0)",10.734,10.735,21.46855432953044,8.785,1.0000207592212649,90.0,67.747
POFTUA,P 1 21/n 1,False,"(0, 1, 0)",11.504,11.504,23.00810487632565,9.538,0.999995441766012,90.0,67.483
POGCEW,P 1 21/n 1,False,"(0, 1, 0)",9.809,9.811,19.61974948871672,9.345,1.0000127683222164,90.0,64.532
POGRUZ,P 1 21/n 1,False,"(0, 1, 0)",10.471,10.471,20.942039633235343,9.596,0.99999810747969,90.0,65.38
POHFUN,P 1 21/n 1,False,"(0, 1, 0)",11.039,11.039,22.07707118256405,6.282,1.0000420715876788,90.0,74.118
POHKEC,P 1 21/n 1,False,"(0, 1, 0)",11.034,11.035,22.06867791690295,7.824,1.00001459458053,90.0,70.48
POHRIQ,P 1 21/n 1,False,"(0, 1, 0)",10.333,10.334,20.667383046723646,11.365,0.999981466123564,90.0,61.192
POJFAV,P 1 21/c 1,False,"(0, 1, 0)",6.398,6.399,12.797751130569775,6.095,0.999941307612399,90.0,64.532
POJGUQ,P 1 21/c 1,False,"(0, 1, 0)",7.56,7.561,15.121402348988669,6.772,0.999973392084981,90.0,65.873
POJHII,P 1 21/c 1,False,"(0, 1, 0)",9.086,9.087,18.17307244249029,7.789,0.9999960137455832,90.0,66.801
POJJII,P 1 21/n 1,False,"(0, 1, 0)",9.628,9.629,19.257302666780724,6.715,0.9999842830127372,90.0,70.777
POJRIQ,P 1 21/c 1,False,"(0, 1, 0)",13.731,13.732,27.462772347306817,9.969,1.0000082895015223,90.0,70.05
POJXAO,P 1 21/c 1,False,"(0, 1, 0)",9.582,9.582,19.16394280934902,7.231,1.000002984284161,90.0,69.328
POJYET,P 1 21/c 1,False,"(0, 1, 0)",6.354,6.355,12.708771183714026,6.552,1.0000180045956186,90.0,62.727
POKFUS,P 1 21/n 1,False,"(0, 1, 0)",12.805,12.805,25.60913836894947,12.176,1.000033645452577,90.0,64.572
POKMEJ,P 1 21/c 1,False,"(0, 1, 0)",11.258,11.26,22.518090016695464,7.42,0.9999960024719948,90.0,71.763
POKMUX,P 1 21/c 1,False,"(0, 1, 0)",10.521,10.522,21.04336534397481,10.777,0.9999826385196076,90.0,62.882
POKMUX10,P 1 21/c 1,False,"(0, 1, 0)",10.521,10.522,21.04336534397481,10.777,0.9999826385196076,90.0,62.882
POKPIO,P 1 21/c 1,False,"(0, 1, 0)",9.575,9.575,19.14955563453105,7.894,1.00002320500159,90.0,67.598
POKPOU,P 1 21/c 1,False,"(0, 1, 0)",12.045,12.045,24.09047581514321,10.002,0.9999802488275092,90.0,67.454
POKRIS,P 1 21/n 1,False,"(0, 1, 0)",13.058,13.059,26.117344160538227,11.43,0.9999868225292696,90.0,66.366
POLCIC,P 1 21/a 1,False,"(0, 1, 0)",7.045,7.046,14.091,7.596,1.0000000000000002,90.0,61.673
POMCIF,P 1 21/n 1,False,"(0, 1, 0)",8.905,8.905,17.80978231197675,9.249,1.000012222946886,90.0,62.556
POMJEI,P 1 21/c 1,False,"(0, 1, 0)",8.671,8.671,17.341500569443234,8.946,1.0000287997313015,90.0,62.71
POMYAU,P 1 21/n 1,False,"(0, 1, 0)",11.57,11.572,23.14170888244859,8.731,1.0000125797776167,90.0,69.328
POMZIC,P 1 21/c 1,False,"(0, 1, 0)",10.881,10.881,21.7611012818745,10.376,1.000041299294271,90.0,64.509
PONFAB,P 1 21/n 1,False,"(0, 1, 0)",10.885,10.885,21.76978846934439,11.95,1.0000097167069817,90.0,61.238
PONGAC,P 1 21/n 1,False,"(0, 1, 0)",14.402,14.403,28.805024579055647,9.089,0.9999991467094368,90.0,72.485
PONGEG,P 1 21/c 1,False,"(0, 1, 0)",9.872,9.872,19.74436466437956,6.182,0.999981530710876,90.0,72.617
PONTIV,P 1 21/n 1,False,"(0, 1, 0)",7.74,7.741,15.480641879457066,5.812,1.0000231334427685,90.0,69.425
PONVAQ,P 1 21/c 1,False,"(0, 1, 0)",9.452,9.453,18.904643900375376,8.231,1.0000188366216525,90.0,66.475
PONVOF,P 1 21/n 1,False,"(0, 1, 0)",10.996,10.997,21.993304663010512,10.786,0.99998614746555,90.0,63.873
PONYOJ,P 1 21/c 1,False,"(0, 1, 0)",10.779,10.779,21.55838732373087,11.004,0.999982033733551,90.0,62.957
PONYUN,P 1 21/c 1,False,"(0, 1, 0)",7.526,7.527,15.053207299442866,6.425,0.9999862288853968,90.0,66.887
PONZAU,P 1 21/c 1,False,"(0, 1, 0)",6.956,6.957,13.913517527929448,7.705,0.9999628039474268,90.0,61.02
