ccdc_code,spacegroup,is_overlapped,line_direction,m,n,x,y,k,sigma,theta
BAVTOK,P 1 21/n 1,False,"(0, 1, 0)",6.059,6.059,12.118307225021155,28.523,0.9999746478600144,90.0,23.016
BAWREZ,P 1 21/c 1,False,"(0, 1, 0)",5.601,5.602,11.20327211130748,19.444,0.999975711443516,90.0,29.949
BAWXIJ,P 1 21/c 1,False,"(0, 1, 0)",3.707,3.708,7.415070195217305,25.362,0.9999905334385978,90.0,16.295
BAXBIO,P 1 21/c 1,False,"(0, 1, 0)",4.903,4.904,9.80769417345382,28.481,0.9999292215436631,90.0,18.999
BAXTOJ,P 1 21/a 1,False,"(0, 1, 0)",3.942,3.944,7.885999999999999,22.011,1.0000000000000002,90.0,19.71
BAYFIS,P 1 21/n 1,False,"(0, 1, 0)",5.532,5.532,11.06474979382724,19.39,0.9999322358082006,90.0,29.708
BAYGEP,P 1 21/a 1,False,"(0, 1, 0)",3.577,3.578,7.154999999999999,20.687,1.0,90.0,19.079
BAZNAU,P 1 21/c 1,False,"(0, 1, 0)",4.854,4.854,9.708916314398842,27.697,0.9999056213516352,90.0,19.314
BEBNAB,P 1 21/c 1,False,"(0, 1, 0)",5.511,5.511,11.021440241638114,22.174,1.0000507881320058,90.0,26.431
BECGOF,P 1 21/a 1,False,"(0, 1, 0)",3.764,3.766,7.53,15.13,1.0,90.0,26.459
BECLUT,P 1 21/c 1,False,"(0, 1, 0)",5.571,5.571,11.142610825116348,24.199,0.9999451811495588,90.0,24.723
BEFHAW,P 1 21/c 1,False,"(0, 1, 0)",3.617,3.617,7.23389805015249,18.55,1.0000140933486763,90.0,21.303
BEFKOQ,P 1 21/c 1,False,"(0, 1, 0)",5.641,5.641,11.282048794434456,30.706,0.9999956750378104,90.0,20.174
BEGNAG,P 1 21/c 1,False,"(0, 1, 0)",4.894,4.894,9.787270099471046,18.662,1.0000745765184302,90.0,27.674
BEGRIQ,P 1 21/c 1,False,"(0, 1, 0)",3.518,3.519,7.037160293754862,22.89,0.9999772218127524,90.0,17.091
BEGTOW,P 1 21/c 1,False,"(0, 1, 0)",4.35,4.35,8.700174366068763,23.563,0.9999799583248072,90.0,20.266
BEGZOC,P 1 21/c 1,False,"(0, 1, 0)",3.549,3.55,7.099797884447134,22.033,0.9998876187096986,90.0,17.859
BEHBUL,P 1 21/c 1,False,"(0, 1, 0)",4.038,4.039,8.077659685824848,21.18,0.9999183320602122,90.0,20.873
BEHCIA,P 1 21/c 1,False,"(0, 1, 0)",5.648,5.648,11.296618963211955,20.082,0.9999452081004084,90.0,29.358
BEHQAK,P 1 21/c 1,False,"(0, 1, 0)",5.679,5.679,11.3585562903038,28.72,0.9999510245589686,90.0,21.578
BEHRUE,P 1 21/n 1,False,"(0, 1, 0)",6.192,6.193,12.385080459972798,28.236,0.999993503475972,90.0,23.686
BEJBEZ,P 1 21/c 1,False,"(0, 1, 0)",4.21,4.21,8.419030823081716,28.245,1.0001151173975544,90.0,16.599
BEJNIQ,P 1 21/c 1,False,"(0, 1, 0)",4.86,4.861,9.721086461913607,20.547,0.9999911057355628,90.0,25.319
BELTOE,P 1 21/c 1,False,"(0, 1, 0)",5.013,5.014,10.026810509828138,28.774,1.000018898349747,90.0,19.211
BEMJAI,P 1 21/n 1,False,"(0, 1, 0)",5.963,5.963,11.926177006903762,22.353,0.999985158118678,90.0,28.081
BEPGEJ,P 1 21/n 1,False,"(0, 1, 0)",4.927,4.927,9.85390973167504,20.662,1.000009160660836,90.0,25.497
BEPSIB,P 1 21/n 1,False,"(0, 1, 0)",6.039,6.04,12.078813890444708,25.411,1.0000154079330124,90.0,25.422
BEPWIG,P 1 21/n 1,False,"(0, 1, 0)",5.947,5.947,11.894302543655092,24.268,0.9999745639852372,90.0,26.11
BEQDOS,P 1 21/c 1,False,"(0, 1, 0)",3.98,3.98,7.960097047147101,16.83,0.9999878082959884,90.0,25.313
BEQLIS,P 1 21/c 1,False,"(0, 1, 0)",4.786,4.787,9.573558638249416,21.651,0.9999416477957128,90.0,23.852
BESCEL,P 1 21/c 1,False,"(0, 1, 0)",6.96,6.961,13.921004022698938,25.842,0.99999971103385,90.0,28.31
BETJES,P 1 21/c 1,False,"(0, 1, 0)",4.634,4.635,9.268832181024749,27.523,1.0000181057302555,90.0,18.61
BETLOE,P 1 21/c 1,False,"(0, 1, 0)",7.049,7.05,14.099224446755926,32.115,0.99998408091475,90.0,23.703
BETMUL,P 1 21/c 1,False,"(0, 1, 0)",5.342,5.343,10.684508130934246,21.783,1.0000460357238463,90.0,26.127
BETPAT,P 1 21/c 1,False,"(0, 1, 0)",4.258,4.258,8.516025892398401,21.972,0.99999695956791,90.0,21.188
BETVUR,P 1 21/c 1,False,"(0, 1, 0)",5.224,5.225,10.44851458342285,21.063,1.000046457950867,90.0,26.385
BEWDOW10,P 1 21/c 1,False,"(0, 1, 0)",4.001,4.001,8.002575148038286,15.808,0.9999281296298196,90.0,26.849
BEWJAO,P 1 21/n 1,False,"(0, 1, 0)",5.753,5.754,11.506468832791404,20.317,1.0000461624861905,90.0,29.525
BEWNOG,P 1 21/a 1,False,"(0, 1, 0)",4.166,4.167,8.333,19.554,1.0,90.0,23.079
BEWRIH,P 1 21/c 1,False,"(0, 1, 0)",5.139,5.14,10.279252161514474,26.814,0.9999754688852348,90.0,20.976
BEXCEQ,P 1 21/c 1,False,"(0, 1, 0)",5.976,5.977,11.95232069516209,21.971,1.0000568345558352,90.0,28.55
BEXDIU,P 1 21/c 1,False,"(0, 1, 0)",5.353,5.354,10.706972354498726,19.475,1.0000025820092142,90.0,28.803
BEXLOH,P 1 21/c 1,False,"(0, 1, 0)",6.461,6.462,12.922647755007484,32.681,1.0000272579582137,90.0,21.578
BEYCEO,P 1 21/c 1,False,"(0, 1, 0)",5.353,5.354,10.707542481820932,19.816,0.9999493364773612,90.0,28.384
BEYDAM,P 1 21/c 1,False,"(0, 1, 0)",5.625,5.627,11.252005776749316,21.352,0.999999486602706,90.0,27.788
BEYQUR,P 1 21/c 1,False,"(0, 1, 0)",4.414,4.415,8.828455923886123,21.933,1.000061627550567,90.0,21.927
BIBGIF,P 1 21/n 1,False,"(0, 1, 0)",5.036,5.036,10.072919735607943,24.475,0.9999086922528831,90.0,22.368
BICZAR,P 1 21/n 1,False,"(0, 1, 0)",6.937,6.937,13.874981225212522,24.389,0.9999292809700716,90.0,29.633
BIDHEB,P 1 21/n 1,False,"(0, 1, 0)",5.968,5.97,11.938209999828285,23.994,0.9999824094375716,90.0,26.453
BIDZOF,P 1 21/n 1,False,"(0, 1, 0)",5.747,5.748,11.495051544034066,28.33,0.9999955159806054,90.0,22.088
BIFGIK,P 1 21/c 1,False,"(0, 1, 0)",4.392,4.392,8.784143498372508,27.044,0.9999836639312036,90.0,17.997
BIGREP,P 1 21/c 1,False,"(0, 1, 0)",4.071,4.071,8.141815645173994,20.206,1.0000226429624597,90.0,21.944
BIJVIC,P 1 21/n 1,False,"(0, 1, 0)",4.51,4.511,9.02081204770391,20.542,1.0000208354076217,90.0,23.709
BIKGUB,P 1 21/c 1,False,"(0, 1, 0)",4.767,4.768,9.535843224382416,17.77,0.9999115731705552,90.0,28.218
BIMFEJ,P 1 21/c 1,False,"(0, 1, 0)",4.693,4.694,9.38689607910943,25.615,1.0000110708470291,90.0,20.128
BIMYAB,P 1 21/c 1,False,"(0, 1, 0)",4.459,4.46,8.91947268620741,17.742,0.9999470051398732,90.0,26.688
BIMZAZ,P 1 21/c 1,False,"(0, 1, 0)",3.563,3.563,7.125546224676393,17.343,1.0000636828825888,90.0,22.34
BINGAH,P 1 21/c 1,False,"(0, 1, 0)",6.357,6.358,12.71513719941708,43.581,0.999989209757242,90.0,16.266
BINGUC,P 1 21/c 1,False,"(0, 1, 0)",4.99,4.99,9.980943442380584,27.531,0.9999054756310332,90.0,19.927
BINQAQ,P 1 21/c 1,False,"(0, 1, 0)",3.864,3.864,7.728254718887053,17.166,0.999967040567849,90.0,24.236
BIPDIP,P 1 21/c 1,False,"(0, 1, 0)",5.098,5.099,10.196950965852489,21.654,1.0000048087068063,90.0,25.216
BIPXED,P 1 21/n 1,False,"(0, 1, 0)",4.189,4.19,8.378953216243662,18.608,1.000005583484611,90.0,24.242
BIQKOB,P 1 21/n 1,False,"(0, 1, 0)",6.677,6.677,13.353809943233427,30.875,1.0000142324001449,90.0,23.388
BIQMAT,P 1 21/c 1,False,"(0, 1, 0)",3.343,3.343,6.686559728290775,18.2,0.9999162905419948,90.0,20.174
BITTAB,P 1 21/c 1,False,"(0, 1, 0)",5.9,5.9,11.800400713535112,23.865,0.9999660423789972,90.0,26.31
BITXAH,P 1 21/c 1,False,"(0, 1, 0)",4.026,4.026,8.051047136863627,14.036,1.0001183526962611,90.0,29.84
BIVALV,P 1 21/c 1,False,"(0, 1, 0)",4.818,4.818,9.635200516854852,17.219,1.0000829752472455,90.0,29.232
BIVNIG,P 1 21/c 1,False,"(0, 1, 0)",4.734,4.735,9.469589748241477,20.67,0.999937721880551,90.0,24.614
BIWTUW,P 1 21/c 1,False,"(0, 1, 0)",3.726,3.726,7.452567879596938,23.05,0.9999238008152208,90.0,17.916
BIWWUC,P 1 21/c 1,False,"(0, 1, 0)",6.09,6.09,12.17999445812682,22.631,1.000000454998005,90.0,28.287
BIXMON,P 1 21/c 1,False,"(0, 1, 0)",4.859,4.861,9.719909979007006,21.809,1.0000092615048068,90.0,24.024
BIXNAX10,P 1 21/c 1,False,"(0, 1, 0)",4.925,4.925,9.84942602388586,17.369,1.000058275082502,90.0,29.559
BIXNOO,P 1 21/c 1,False,"(0, 1, 0)",3.69,3.69,7.380025541961221,13.701,0.9999965390416232,90.0,28.31
BIXZIS,P 1 21/c 1,False,"(0, 1, 0)",4.326,4.327,8.6533952874002,22.873,0.9999543199649302,90.0,20.724
BIXZOB,P 1 21/c 1,False,"(0, 1, 0)",4.768,4.769,9.537368295289848,17.98,0.9999613839710864,90.0,27.943
BIYFUN,P 1 21/c 1,False,"(0, 1, 0)",4.878,4.879,9.75631779925193,18.863,1.0000699239981832,90.0,27.353
BIYNOQ,P 1 21/c 1,False,"(0, 1, 0)",4.001,4.002,8.002974571995091,20.694,1.000003177319218,90.0,21.142
BIYPEI,P 1 21/c 1,False,"(0, 1, 0)",4.899,4.9,9.79914164608309,18.563,0.9999855450519846,90.0,27.829
BIYXUC,P 1 21/c 1,False,"(0, 1, 0)",4.849,4.851,9.700309788867571,18.145,0.9999680640232824,90.0,28.126
BMAMNB,P 1 21/c 1,False,"(0, 1, 0)",4.444,4.445,8.889391936459996,16.69,0.9999559096434494,90.0,28.041
BMCPOL,P 1 21/c 1,False,"(0, 1, 0)",3.386,3.386,6.772413602254369,20.538,0.999938928382308,90.0,18.249
BMFYBF,P 1 21/a 1,False,"(0, 1, 0)",5.996,5.996,11.992,23.425,1.0,90.0,27.107
BMFYBF01,P 1 21/c 1,False,"(0, 1, 0)",6.047,6.048,12.095778189103834,23.591,0.9999356644035904,90.0,27.147
BMXCBO,P 1 21/n 1,False,"(0, 1, 0)",5.33,5.331,10.661139573235124,29.7,0.9999869082255078,90.0,19.744
BOBJUA,P 1 21/c 1,False,"(0, 1, 0)",3.991,3.991,7.9820184164157375,19.337,0.9999976927620589,90.0,22.431
BOCJAF,P 1 21/n 1,False,"(0, 1, 0)",4.72,4.721,9.441124138575873,26.747,0.9999868512929128,90.0,19.44
BOCJIM,P 1 21/c 1,False,"(0, 1, 0)",4.349,4.349,8.698416522563173,17.218,0.9999521151278404,90.0,26.803
BODNUG,P 1 21/c 1,False,"(0, 1, 0)",4.648,4.649,9.297980103226722,17.599,0.9998945896618576,90.0,27.846
BOGKAK,P 1 21/n 1,False,"(0, 1, 0)",5.827,5.828,11.654809565153778,22.395,1.0000163395931232,90.0,27.496
BOGNUG,P 1 21/a 1,False,"(0, 1, 0)",3.891,3.892,7.782999999999999,24.492,1.0,90.0,17.63
BOGWOM,P 1 21/c 1,False,"(0, 1, 0)",5.727,5.727,11.454493659695308,22.396,0.999956902530136,90.0,27.089
BOHZIH,P 1 21/n 1,False,"(0, 1, 0)",5.66,5.661,11.32141091030619,27.046,0.9999637050267456,90.0,22.712
BOIMPH10,P 1 21/n 1,False,"(0, 1, 0)",5.862,5.862,11.724529585446062,22.495,0.9999548309855671,90.0,27.525
BOJROK,P 1 21/c 1,False,"(0, 1, 0)",4.808,4.808,9.6161389861004,24.797,0.9999855465794952,90.0,21.194
BOKNAT,P 1 21/c 1,False,"(0, 1, 0)",5.158,5.16,10.31786072788347,24.72,1.0000134981582136,90.0,22.655
BOMVII,P 1 21/c 1,False,"(0, 1, 0)",4.693,4.693,9.386482195157033,22.695,0.9999486287677312,90.0,22.471
BOMYOS,P 1 21/c 1,False,"(0, 1, 0)",5.312,5.312,10.62402710839915,19.557,0.9999974483876148,90.0,28.51
BONCOZ,P 1 21/c 1,False,"(0, 1, 0)",4.017,4.017,8.033343513133246,20.826,1.000081720253302,90.0,21.096
BONCUE,P 1 21/n 1,False,"(0, 1, 0)",5.404,5.404,10.807928247356198,19.643,1.0000066388897262,90.0,28.82
BONGAM,P 1 21/n 1,False,"(0, 1, 0)",5.598,5.599,11.197494451885207,26.502,0.9999558426318198,90.0,22.901
BONJAQ,P 1 21/a 1,False,"(0, 1, 0)",5.052,5.053,10.105,20.061,1.0,90.0,26.734
BONPUQ,P 1 21/a 1,False,"(0, 1, 0)",4.534,4.534,9.068,16.155,1.0,90.0,29.307
BONQAZ,P 1 21/c 1,False,"(0, 1, 0)",4.257,4.258,8.514858190246036,29.122,1.000016654388223,90.0,16.301
BOPFIX,P 1 21/c 1,False,"(0, 1, 0)",4.507,4.508,9.014817247177008,19.575,1.000020272493383,90.0,24.729
BOSMUR,P 1 21/a 1,False,"(0, 1, 0)",3.6,3.6,7.2,21.82,1.0,90.0,18.26
BOSNOM,P 1 21/c 1,False,"(0, 1, 0)",4.435,4.437,8.871982980145983,19.714,1.0000019183821762,90.0,24.23
BOTBER,P 1 21/c 1,False,"(0, 1, 0)",5.677,5.677,11.353627173727348,26.974,1.000032837635669,90.0,22.827
BOTBEU,P 1 21/c 1,False,"(0, 1, 0)",4.451,4.451,8.901935632209435,24.347,1.0000072307634231,90.0,20.082
BOTDAP,P 1 21/a 1,False,"(0, 1, 0)",3.749,3.75,7.499,19.215,1.0000000000000002,90.0,21.32
BOTNAC,P 1 21/c 1,False,"(0, 1, 0)",6.108,6.109,12.217119505022447,26.575,0.9999902182325056,90.0,24.689
BOTQIN,P 1 21/c 1,False,"(0, 1, 0)",3.872,3.872,7.743977401826531,14.981,1.0000029181610812,90.0,27.336
BOTQUZ,P 1 21/c 1,False,"(0, 1, 0)",4.301,4.302,8.603700715389861,15.01,0.99991855651271,90.0,29.817
BOVQAH,P 1 21/c 1,False,"(0, 1, 0)",5.112,5.113,10.225733470025512,23.716,0.9999282721354258,90.0,23.325
BOVTUB,P 1 21/c 1,False,"(0, 1, 0)",3.977,3.977,7.953682983373175,18.314,1.000039857840385,90.0,23.474
BOVTUB01,P 1 21/n 1,False,"(0, 1, 0)",3.968,3.969,7.936643749091929,18.004,1.000044886846296,90.0,23.789
BOXBEV,P 1 21/n 1,False,"(0, 1, 0)",3.929,3.93,7.859301813774555,19.454,0.9999615978897736,90.0,21.996
BOXKAC,P 1 21/n 1,False,"(0, 1, 0)",8.366,8.366,16.732722910512802,29.778,0.9999567966004894,90.0,29.33
BOXMEH,P 1 21/c 1,False,"(0, 1, 0)",4.216,4.217,8.433584350677949,28.12,0.9999307114681432,90.0,16.696
BOXXUI,P 1 21/c 1,False,"(0, 1, 0)",4.412,4.412,8.824097970897649,32.397,0.999988897347018,90.0,15.235
BOYNOS,P 1 21/c 1,False,"(0, 1, 0)",4.204,4.204,8.40742201866898,21.703,1.000068746558664,90.0,21.177
BOYSEQ,P 1 21/n 1,False,"(0, 1, 0)",5.325,5.326,10.650827667369333,24.478,1.0000161802102194,90.0,23.514
BOZSEO,P 1 21/c 1,False,"(0, 1, 0)",3.69,3.691,7.381707187365265,22.855,0.9999041973154292,90.0,17.899
BOZSEO10,P 1 21/c 1,False,"(0, 1, 0)",3.69,3.691,7.381707187365265,22.855,0.9999041973154292,90.0,17.899
BPEGIM,P 1 21/c 1,False,"(0, 1, 0)",3.054,3.055,6.109816527523556,22.59,0.999866358094408,90.0,15.132
BPGLYC01,P 1 21/c 1,False,"(0, 1, 0)",3.822,3.823,7.645707357726948,18.32,0.9999074830236298,90.0,22.649
BRZPHX,P 1 21/c 1,False,"(0, 1, 0)",4.823,4.823,9.645410203822337,22.136,1.0000611478584325,90.0,23.543
BRZUOC,P 1 21/c 1,False,"(0, 1, 0)",3.334,3.336,6.669861317898597,20.706,1.0000207923515636,90.0,17.853
BUBHAK,P 1 21/c 1,False,"(0, 1, 0)",8.75,8.751,17.501640408830255,30.664,0.9999634086396876,90.0,29.714
BUBLAL,P 1 1 21/a,False,"(0, 0, 1)",3.138,3.138,6.276,21.0,1.0,90.0,16.639
BUDYIL,P 1 21/c 1,False,"(0, 1, 0)",4.454,4.454,8.908252353857067,19.503,0.9999716719007228,90.0,24.551
BUEPCA,P 1 21/c 1,False,"(0, 1, 0)",4.926,4.927,9.852998782096746,25.193,1.0000001236073688,90.0,21.36
BUEPHI,P 1 21/a 1,False,"(0, 1, 0)",4.994,4.996,9.99,23.16,1.0,90.0,23.331
BUFXUY,P 1 21/c 1,False,"(0, 1, 0)",4.631,4.632,9.262652805757106,27.405,1.0000374832405117,90.0,18.673
BUGFUF,P 1 21/c 1,False,"(0, 1, 0)",3.602,3.603,7.205036710524105,13.558,0.9999949048803524,90.0,27.989
BUGJIW,P 1 21/c 1,False,"(0, 1, 0)",4.339,4.34,8.678919863669671,15.309,1.0000092334451276,90.0,29.547
BUGPEY,P 1 21/c 1,False,"(0, 1, 0)",3.771,3.771,7.541741576055228,18.104,1.0000342658180694,90.0,22.615
BUHCUE,P 1 21/n 1,False,"(0, 1, 0)",5.961,5.961,11.92220122292859,30.737,0.9999831219986288,90.0,21.199
BUJNAV,P 1 21/c 1,False,"(0, 1, 0)",3.554,3.555,7.109497450593818,20.649,0.9999300301326112,90.0,18.999
BUKMOL,P 1 21/c 1,False,"(0, 1, 0)",4.419,4.42,8.838330724746614,15.83,1.000075724169442,90.0,29.175
BUKNEC,P 1 21/n 1,False,"(0, 1, 0)",5.158,5.159,10.317012406699916,21.192,0.9999987974522636,90.0,25.961
BUKRII,P 1 21/c 1,False,"(0, 1, 0)",4.948,4.948,9.896209476360127,22.255,0.9999788326671312,90.0,23.973
BUKSAB,P 1 21/a 1,False,"(0, 1, 0)",3.882,3.883,7.765,24.735,1.0000000000000002,90.0,17.429
BUKSUY,P 1 21/c 1,False,"(0, 1, 0)",5.159,5.16,10.318543744153049,19.86,1.0000442170773576,90.0,27.456
BUKSUY01,P 1 21/c 1,False,"(0, 1, 0)",5.155,5.155,10.3098058662615,19.833,1.0000188300091215,90.0,27.468
BUKYOV,P 1 21/c 1,False,"(0, 1, 0)",4.028,4.029,8.056279165967377,21.059,1.0000894748081306,90.0,20.936
BULSUW,P 1 21/a 1,False,"(0, 1, 0)",3.214,3.216,6.43,11.81,1.0,90.0,28.568
BUNQAE,P 1 21/c 1,False,"(0, 1, 0)",5.784,5.785,11.569796238482336,22.406,0.9999311795587472,90.0,27.307
BUNRAF,P 1 21/c 1,False,"(0, 1, 0)",3.859,3.86,7.719549857342719,15.987,0.999928770802329,90.0,25.772
BUPMIK,P 1 21/n 1,False,"(0, 1, 0)",7.622,7.622,15.243461089923114,26.554,1.0000353535246167,90.0,29.857
BUPMOQ,P 1 21/n 1,False,"(0, 1, 0)",7.643,7.643,15.285953323231103,27.222,1.0000030535726434,90.0,29.318
BUPPEK,P 1 21/n 1,False,"(0, 1, 0)",6.723,6.725,13.448138384177938,23.648,0.9999897097892672,90.0,29.628
BUPRAI,P 1 21/c 1,False,"(0, 1, 0)",5.528,5.529,11.057382059059004,24.975,0.9999654476026092,90.0,23.881
BURHIF,P 1 21/c 1,False,"(0, 1, 0)",4.77,4.771,9.541766765122697,18.52,0.9999196411795038,90.0,27.256
BURKAA,P 1 21/c 1,False,"(0, 1, 0)",4.499,4.5,8.999720995675366,15.993,0.9999198868858586,90.0,29.364
BURVEP,P 1 21/c 1,False,"(0, 1, 0)",4.06,4.061,8.12148514743455,25.869,0.9999402637047604,90.0,17.429
BUSBOJ,P 1 21/c 1,False,"(0, 1, 0)",4.458,4.459,8.917099584506165,24.996,0.9999888321863828,90.0,19.635
BUTBOJ,P 1 21/n 1,False,"(0, 1, 0)",4.894,4.895,9.789189190121927,21.674,0.99998067356568,90.0,24.305
BUTHUT,P 1 21/n 1,False,"(0, 1, 0)",4.475,4.475,8.950202790998649,19.32,0.9999773423012434,90.0,24.855
BUVRUG,P 1 21/c 1,False,"(0, 1, 0)",5.873,5.874,11.746317593186385,28.859,1.0000580953825062,90.0,22.151
BUYQIV,P 1 21/n 1,False,"(0, 1, 0)",5.064,5.064,10.128007109002244,27.82,0.9999992980847892,90.0,20.002
BUYREV01,P 1 21/n 1,False,"(0, 1, 0)",7.22,7.221,14.441375073032347,28.528,0.99997402788651,90.0,26.849
BUYZIG,P 1 21/c 1,False,"(0, 1, 0)",3.864,3.866,7.730085769252498,14.066,0.9999889044888948,90.0,28.791
BUZSAT,P 1 21/n 1,False,"(0, 1, 0)",5.563,5.563,11.126254805638778,21.759,0.9999770987054288,90.0,27.084
BZAZOB,P 1 21/c 1,False,"(0, 1, 0)",6.207,6.207,12.414103350625048,23.003,0.9999916747410482,90.0,28.356
BZMSPY,P 1 21/c 1,False,"(0, 1, 0)",3.925,3.926,7.85168879923294,15.307,0.9999122737476546,90.0,27.152
CABMUQ,P 1 21/n 1,False,"(0, 1, 0)",5.698,5.698,11.39585402679413,21.906,1.000012809325701,90.0,27.485
CABZOY,P 1 21/n 1,False,"(0, 1, 0)",5.446,5.446,10.89175624038658,21.554,1.0000223801936106,90.0,26.809
CACTAB,P 1 21/n 1,False,"(0, 1, 0)",6.212,6.214,12.42560783221489,23.816,1.0000315612556268,90.0,27.554
CACVEJ,P 1 21/c 1,False,"(0, 1, 0)",4.914,4.915,9.82977237783256,19.404,0.9999214246471972,90.0,26.866
CACYIP,P 1 21/c 1,False,"(0, 1, 0)",5.958,5.958,11.915501164449608,28.639,1.0000418644204307,90.0,22.592
CACZEO,P 1 21/a 1,False,"(0, 1, 0)",4.03,4.03,8.06,14.718,1.0,90.0,28.705
CADBOY,P 1 21/c 1,False,"(0, 1, 0)",5.047,5.048,10.095295191325514,19.607,0.9999707595152078,90.0,27.244
CADGOH,P 1 21/c 1,False,"(0, 1, 0)",5.741,5.741,11.482096672646508,30.713,0.999991580575459,90.0,20.5
CADINC,P 1 21/n 1,False,"(0, 1, 0)",5.178,5.18,10.358286055134798,27.509,0.999972383931736,90.0,20.632
CADINC01,P 1 21/n 1,False,"(0, 1, 0)",5.131,5.131,10.261792143675487,27.262,1.000020255362962,90.0,20.626
CADVEK,P 1 21/c 1,False,"(0, 1, 0)",5.81,5.811,11.621332883968172,23.86,0.9999713557841,90.0,25.966
CADYAH,P 1 21/a 1,False,"(0, 1, 0)",4.813,4.814,9.627,35.065,1.0,90.0,15.35
CAFRUW,P 1 21/c 1,False,"(0, 1, 0)",5.926,5.926,11.852162418731863,23.044,0.9999862962785924,90.0,27.215
CAFZOB,P 1 21/c 1,False,"(0, 1, 0)",3.959,3.96,7.918560538380697,27.609,1.0000554976649068,90.0,16.003
CAGCEW,P 1 21/n 1,False,"(0, 1, 0)",6.836,6.836,13.67209457252253,23.972,0.9999930828065862,90.0,29.696
CAGDOE,P 1 21/a 1,False,"(0, 1, 0)",3.605,3.606,7.211,17.381,1.0,90.0,22.534
CAGHOL,P 1 21/c 1,False,"(0, 1, 0)",5.821,5.822,11.64213081871184,26.338,1.0000746582650286,90.0,23.847
CAGZEP,P 1 21/c 1,False,"(0, 1, 0)",4.531,4.532,9.0627329763157,17.341,1.0000294639249547,90.0,27.594
CAHGAV,P 1 21/n 1,False,"(0, 1, 0)",5.454,5.454,10.908561087512872,24.327,0.9999485644799188,90.0,24.15
CAHROS,P 1 21/c 1,False,"(0, 1, 0)",5.669,7.134,8.937,22.51,1.4325836410428556,90.0,29.628
CAJWIW,P 1 21/a 1,False,"(0, 1, 0)",4.806,4.806,9.612,22.286,1.0,90.0,23.331
CALHAA,P 1 21/c 1,False,"(0, 1, 0)",3.794,3.795,7.588811830583231,14.802,1.0000247956361246,90.0,27.147
CALKIM,P 1 21/c 1,False,"(0, 1, 0)",5.286,5.286,10.57262275880493,20.569,0.999941097037212,90.0,27.204
CALRAJ,P 1 21/c 1,False,"(0, 1, 0)",4.494,4.494,8.988009902086224,21.343,0.9999988983004768,90.0,22.838
CALROX,P 1 21/n 1,False,"(0, 1, 0)",5.105,5.106,10.211795189877243,28.958,0.9999221302559974,90.0,19.423
CAMPIT,P 1 21/c 1,False,"(0, 1, 0)",5.987,5.989,11.97603448558829,29.014,0.9999971204501512,90.0,22.431
CAMWOD,P 1 21/n 1,False,"(0, 1, 0)",4.693,4.694,9.3869923298147,25.354,1.0000008171078691,90.0,20.317
CAMZOG,P 1 21/c 1,False,"(0, 1, 0)",3.841,3.842,7.682926655903985,18.315,1.0000095463746177,90.0,22.758
CANREQ,P 1 21/c 1,False,"(0, 1, 0)",4.272,4.272,8.544581031273564,22.708,0.9999320000276856,90.0,20.621
CAQRAQ,P 1 21/n 1,False,"(0, 1, 0)",5.247,5.248,10.495080085449564,38.746,0.9999923692388328,90.0,15.155
CARLEQ,P 1 21/c 1,False,"(0, 1, 0)",3.34,3.34,6.680247450506605,19.676,0.9999629578831564,90.0,18.753
CARNEO,P 1 21/n 1,False,"(0, 1, 0)",6.464,6.464,12.927307298892527,22.548,1.0000535843305538,90.0,29.828
CARVEW,P 1 21/c 1,False,"(0, 1, 0)",5.617,5.617,11.23438373921774,24.938,0.9999658424327806,90.0,24.253
CASXIF,P 1 21/n 1,False,"(0, 1, 0)",6.327,6.328,12.655449774701808,29.428,0.9999644599986716,90.0,23.268
CASYAX01,P 1 21/c 1,False,"(0, 1, 0)",3.889,3.889,7.777564657397583,24.115,1.000055974154069,90.0,17.876
CASYIH,P 1 21/c 1,False,"(0, 1, 0)",5.278,5.278,10.556049308335009,19.781,0.9999953289025496,90.0,28.086
CASYON,P 1 21/c 1,False,"(0, 1, 0)",3.623,3.624,7.246491081896119,26.125,1.000070229590864,90.0,15.504
CAVGIR,P 1 21/c 1,False,"(0, 1, 0)",4.956,4.957,9.91229019954521,19.431,1.0000716081188608,90.0,27.026
CAVGIT,P 1 21/c 1,False,"(0, 1, 0)",3.462,3.463,6.925656142200535,15.216,0.9999052592004192,90.0,24.471
CAVHUG,P 1 21/c 1,False,"(0, 1, 0)",3.967,3.968,7.93540484159441,16.448,0.9999489828682352,90.0,25.754
CAVLUK,P 1 21/c 1,False,"(0, 1, 0)",4.342,4.343,8.685556401290594,17.734,0.9999359394764264,90.0,26.092
CAWCUY,P 1 21/n 1,False,"(0, 1, 0)",4.689,4.69,9.378395651709305,21.134,1.00006444047715,90.0,23.932
CAXBEJ,P 1 21/a 1,False,"(0, 1, 0)",3.101,3.102,6.203,22.74,1.0,90.0,15.258
CAXRUP,P 1 21/c 1,False,"(0, 1, 0)",3.606,3.607,7.212789890188122,15.011,1.0000291301722464,90.0,25.663
CAZCUC,P 1 21/n 1,False,"(0, 1, 0)",4.583,4.583,9.165016093821112,29.506,1.000107354550043,90.0,17.257
CAZNUP,P 1 21/n 1,False,"(0, 1, 0)",5.442,5.442,10.884012908849382,21.174,0.9999988139623236,90.0,27.204
