ccdc_code,spacegroup,is_overlapped,line_direction,m,n,x,y,k,sigma,theta
NUTLUK,P 1 21/c 1,False,"(0, 1, 0)",10.021,10.022,20.04237895061362,15.077,1.0000309868098949,90.0,53.05
NUTSAX,P 1 21/c 1,False,"(0, 1, 0)",7.332,7.333,14.665478171542857,8.735,0.9999673947526796,90.0,59.221
NUTSOM,P 1 21/c 1,False,"(0, 1, 0)",10.411,10.412,20.82282809802741,17.008,1.0000082554575092,90.0,50.758
NUTVON,P 1 21/n 1,False,"(0, 1, 0)",6.122,6.122,12.243957897673448,10.483,1.000003438620657,90.0,49.429
NUTXAC,P 1 21/c 1,False,"(0, 1, 0)",9.992,9.993,19.98490435303607,12.516,1.000004785960555,90.0,57.943
NUTZAD,P 1 21/c 1,False,"(0, 1, 0)",5.645,5.646,11.291648329628408,8.186,0.9999425832607002,90.0,54.059
NUVZOW,P 1 21/c 1,False,"(0, 1, 0)",9.524,9.524,19.048085074358525,11.068,0.9999955337054516,90.0,59.84
NUWNOJ,P 1 21/n 1,False,"(0, 1, 0)",9.975,9.976,19.951295722333423,11.925,0.9999851777880726,90.0,59.135
NUWQIF,P 1 21/a 1,False,"(0, 1, 0)",6.574,6.576,13.15,9.388,1.0,90.0,54.477
NUXGUL,P 1 21/n 1,False,"(0, 1, 0)",7.586,7.586,15.172645912957964,13.617,0.9999574291154182,90.0,48.094
NUXJIB,P 1 21/c 1,False,"(0, 1, 0)",8.036,8.036,16.072230741250575,10.308,0.9999856434832046,90.0,57.324
NUXKAV,P 1 21/c 1,False,"(0, 1, 0)",10.107,10.137,8.469,12.846,2.3903648600779315,90.0,57.605
NUXKEZ,P 1 21/n 1,False,"(0, 1, 0)",8.05,8.05,16.100954505867033,11.864,0.9999407174359332,90.0,53.612
NUXLIE,P 1 21/c 1,False,"(0, 1, 0)",7.04,7.04,14.080065127690284,9.72,0.9999953744752106,90.0,55.382
NUXMEZ,P 1 21/c 1,False,"(0, 1, 0)",11.822,11.823,23.64529773549067,23.269,0.9999874082579124,90.0,45.458
NUXNUQ,P 1 21/n 1,False,"(0, 1, 0)",11.213,11.213,22.42644084557333,14.861,0.9999803425975448,90.0,56.471
NUXXIP,P 1 21/c 1,False,"(0, 1, 0)",4.505,4.506,9.01088996714531,7.163,1.00001221109736,90.0,51.52
NUYHEU,P 1 21/a 1,False,"(0, 1, 0)",10.731,10.732,21.463,14.408,1.0,90.0,56.127
NUYPIG,P 1 21/c 1,False,"(0, 1, 0)",7.722,7.722,15.44324991703495,13.478,1.0000485702795123,90.0,48.89
NUYROO,P 1 21/n 1,False,"(0, 1, 0)",9.03,9.03,18.05936034304648,13.995,1.0000354196904744,90.0,52.225
OBAXOG,P 1 21/c 1,False,"(0, 1, 0)",5.52,5.52,11.03959564476888,10.22,1.0000366277211714,90.0,47.206
OBENEQ,P 1 21/c 1,False,"(0, 1, 0)",6.265,6.265,12.53022266362414,7.656,0.99998222987491,90.0,58.573
OBEQUK,P 1 21/n 1,False,"(0, 1, 0)",8.591,8.592,17.183810782245015,11.251,0.9999528170872404,90.0,56.786
OBEROD,P 1 21/n 1,False,"(0, 1, 0)",7.377,7.378,14.75511440145416,13.871,0.999992246657596,90.0,46.771
OBESAS,P 1 21/n 1,False,"(0, 1, 0)",8.681,8.682,17.36343335864195,13.934,0.999975041880658,90.0,51.251
OBEXIF,P 1 21/n 1,False,"(0, 1, 0)",8.304,8.305,16.609163765825176,9.642,0.9999901400318834,90.0,59.863
OBEYAZ,P 1 21/c 1,False,"(0, 1, 0)",8.325,8.326,16.65132216972574,12.603,0.999980652003339,90.0,52.878
OBITAY,P 1 21/n 1,False,"(0, 1, 0)",7.456,7.457,14.912895661138382,11.206,1.0000069965527816,90.0,53.079
OBIYIL,P 1 21/n 1,False,"(0, 1, 0)",8.288,8.288,16.575723513620755,11.804,1.0000166801997523,90.0,54.546
OBIYOR,P 1 21/n 1,False,"(0, 1, 0)",8.261,8.262,16.52240182297961,11.655,1.0000362039990796,90.0,54.803
OBOMIE,P 1 21/c 1,False,"(0, 1, 0)",6.679,6.679,13.358172404936235,11.066,0.99998709367337,90.0,50.363
OBULAB,P 1 21/n 1,False,"(0, 1, 0)",8.334,8.334,16.668217001227212,15.122,0.9999869811373828,90.0,47.785
OBULON,P 1 21/n 1,False,"(0, 1, 0)",7.049,7.049,14.098790302717465,10.202,0.9999439453527222,90.0,54.11
OCACAA,P 1 21/n 1,False,"(0, 1, 0)",8.024,8.025,16.049689623167172,10.833,0.9999570319935548,90.0,55.978
OCADIH,P 1 21/n 1,False,"(0, 1, 0)",7.458,7.458,14.916176520811224,13.997,0.9999881658137408,90.0,46.822
OCAFUT,P 1 21/c 1,False,"(0, 1, 0)",10.536,10.536,21.071981420834632,13.37,1.000000881699969,90.0,57.605
OCAJIP,P 1 21/c 1,False,"(0, 1, 0)",9.477,9.477,18.954614002928157,15.525,0.9999676066772948,90.0,50.678
OCALAH,P 1 21/c 1,False,"(0, 1, 0)",5.365,5.366,10.730667546802485,10.291,1.00003098159514,90.0,46.198
OCALEJ,P 1 21/c 1,False,"(0, 1, 0)",7.853,7.854,15.707231009952071,13.44,0.9999852927640828,90.0,49.446
OCAREQ,P 1 21/c 1,False,"(0, 1, 0)",6.285,6.285,12.56977008540729,8.317,1.0000182910738342,90.0,56.511
OCASAN,P 1 21/c 1,False,"(0, 1, 0)",7.426,7.427,14.853494740295968,10.46,0.9999666919937282,90.0,54.844
OCASOB,P 1 21/n 1,False,"(0, 1, 0)",5.964,5.964,11.927737463576234,7.15,1.000022010580344,90.0,59.06
OCATOC,P 1 21/c 1,False,"(0, 1, 0)",6.798,6.798,13.596490466293131,8.648,0.9999639269931938,90.0,57.542
OCATOF,P 1 21/c 1,False,"(0, 1, 0)",9.103,9.105,18.208107699593604,17.289,0.9999940850748807,90.0,46.484
OCEDIJ,P 1 21/c 1,False,"(0, 1, 0)",7.025,7.026,14.050139679020988,8.578,1.00006123220115,90.0,58.596
OCEJUF,P 1 21/c 1,False,"(0, 1, 0)",6.504,6.506,13.009915679972718,10.739,1.000006481212435,90.0,50.46
OCEPUL,P 1 21/n 1,False,"(0, 1, 0)",8.1,8.101,16.20099456823562,11.943,1.0000003352735145,90.0,53.606
OCEQEW,P 1 21/n 1,False,"(0, 1, 0)",8.228,8.228,16.456086047417227,11.803,0.9999947710885212,90.0,54.351
OCEQUK,P 1 21/c 1,False,"(0, 1, 0)",8.907,8.908,17.815474902454888,11.174,0.9999733432615472,90.0,57.903
OCETIC,P 1 21/c 1,False,"(0, 1, 0)",6.322,6.324,12.646180213803692,9.755,0.9999857495464524,90.0,52.351
OCEZUT,P 1 21/n 1,False,"(0, 1, 0)",14.14,14.141,28.280668468054287,17.531,1.000011722917585,90.0,58.207
OCIBAD,P 1 21/c 1,False,"(0, 1, 0)",6.118,6.119,12.23701475033842,8.284,0.9999987946130066,90.0,55.903
OCIBOT,P 1 21/c 1,False,"(0, 1, 0)",7.981,7.982,15.963770763826446,12.449,0.99995171793445,90.0,52.053
OCIJAL,P 1 21/n 1,False,"(0, 1, 0)",9.457,9.457,18.914481700538342,15.856,0.9999745327127664,90.0,50.025
OCINUJ,P 1 21/c 1,False,"(0, 1, 0)",6.302,6.303,12.605293253232944,8.283,0.9999767357072104,90.0,56.688
OCIWIH,P 1 21/n 1,False,"(0, 1, 0)",9.251,9.252,18.503560333081847,15.858,0.9999697175531757,90.0,49.4
OCIYIL,P 1 21/c 1,False,"(0, 1, 0)",9.151,9.152,18.302586757067974,13.104,1.0000225783894652,90.0,54.397
OCIYUU,P 1 21/n 1,False,"(0, 1, 0)",9.152,9.154,18.305895716954144,13.676,1.0000056966917907,90.0,53.239
OCOGUI,P 1 21/n 1,False,"(0, 1, 0)",8.22,8.221,16.44071026446242,10.611,1.000017623054778,90.0,57.164
OCOHOF,P 1 21/n 1,False,"(0, 1, 0)",7.362,7.362,14.72393782247127,11.671,1.0000042228872112,90.0,51.601
OCONIE,P 1 21/c 1,False,"(0, 1, 0)",9.754,9.754,19.507432865449005,15.424,1.000029072741396,90.0,51.669
OCPNDN,P 1 21/c 1,False,"(0, 1, 0)",5.411,5.412,10.823813098903733,7.548,0.9999248787006664,90.0,55.107
OCTEOX10,P 1 21/n 1,False,"(0, 1, 0)",6.343,6.343,12.6863054511548,10.335,0.9999759227652232,90.0,50.833
OCTOPC,P 1 21/c 1,False,"(0, 1, 0)",5.289,5.29,10.579684021746584,8.5,0.9999353457300636,90.0,51.217
OCUFOI,P 1 21/c 1,False,"(0, 1, 0)",7.639,7.639,15.278000949077072,9.455,0.999999937879499,90.0,58.247
OCUNUZ,P 1 21/n 1,False,"(0, 1, 0)",7.905,7.905,15.809578172740729,13.418,1.0000266817529642,90.0,49.681
OCURAI,P 1 21/c 1,False,"(0, 1, 0)",7.294,7.295,14.589032935736352,10.216,0.9999977424318324,90.0,54.998
OCUVER,P 1 21/n 1,False,"(0, 1, 0)",9.623,9.623,19.246380257076915,13.482,0.9999802426704744,90.0,54.987
ODAGOQ,P 1 21/n 1,False,"(0, 1, 0)",8.206,8.206,16.412405582363604,16.231,0.9999752880611212,90.0,45.315
ODAJEL,P 1 21/c 1,False,"(0, 1, 0)",7.929,7.93,15.858069523116615,12.86,1.0000586752934857,90.0,50.959
ODALIR,P 1 21/n 1,False,"(0, 1, 0)",9.971,9.972,19.94227532153741,15.505,1.0000363388054223,90.0,52.133
ODANEM,P 1 21/n 1,False,"(0, 1, 0)",7.54,7.541,15.080944068591991,13.549,1.0000037087471283,90.0,48.065
ODAPAM,P 1 21/c 1,False,"(0, 1, 0)",7.017,7.017,14.034236993866108,11.509,0.999983113163458,90.0,50.644
ODATET,P 1 21/n 1,False,"(0, 1, 0)",8.325,8.326,16.65114245329731,9.875,0.9999914448334276,90.0,59.33
ODECOP,P 1 21/n 1,False,"(0, 1, 0)",10.02,10.021,20.04131834485945,13.286,0.9999841155729392,90.0,56.459
ODECUV,P 1 21/n 1,False,"(0, 1, 0)",11.232,11.232,22.46356358639475,13.465,1.0000194276212486,90.0,59.06
ODEFIQ,P 1 21/n 1,False,"(0, 1, 0)",7.841,7.843,15.683789401799554,12.309,1.0000134277625805,90.0,51.876
ODEHUC,P 1 21/n 1,False,"(0, 1, 0)",7.154,7.155,14.30889548497717,13.259,1.0000073041991917,90.0,47.183
ODIBEK,P 1 21/c 1,False,"(0, 1, 0)",7.177,7.177,14.35428855777952,11.295,0.9999798974516668,90.0,51.801
ODIGUE,P 1 21/a 1,False,"(0, 1, 0)",6.812,6.812,13.624,8.752,1.0,90.0,57.284
ODIHER,P 1 21/c 1,False,"(0, 1, 0)",7.63,7.63,15.260437739462128,11.317,0.999971315405914,90.0,53.44
ODIJER,P 1 21/c 1,False,"(0, 1, 0)",8.609,8.609,17.21786543099928,11.345,1.0000078156610794,90.0,56.62
ODIROI,P 1 21/c 1,False,"(0, 1, 0)",7.151,7.152,14.302282684942288,13.531,1.0000501538861672,90.0,46.587
ODIWOP,P 1 21/n 1,False,"(0, 1, 0)",8.245,8.245,16.489252257152234,10.15,1.0000453472865902,90.0,58.384
ODOJOK,P 1 21/n 1,False,"(0, 1, 0)",9.068,9.069,18.13661669110311,11.768,1.000021134531507,90.0,57.021
ODOJUO,P 1 21/n 1,False,"(0, 1, 0)",8.475,8.476,16.9511076334262,10.12,0.9999936503602876,90.0,59.164
ODOMOK,P 1 21/n 1,False,"(0, 1, 0)",12.487,12.487,24.97399147112852,17.988,1.0000003415101462,90.0,54.236
ODOPAZ,P 1 21/c 1,False,"(0, 1, 0)",5.234,5.234,10.468468512633546,8.458,0.9999552453510292,90.0,51.062
ODOPED,P 1 21/c 1,False,"(0, 1, 0)",5.297,5.297,10.594298136261788,8.599,0.9999718588000872,90.0,50.936
ODOPEF,P 1 21/n 1,False,"(0, 1, 0)",8.214,8.214,16.42726416662251,9.543,1.0000447934220833,90.0,59.845
ODOTOR,P 1 21/n 1,False,"(0, 1, 0)",7.902,7.903,15.805378894540937,11.954,0.999976027493965,90.0,52.895
ODOVIN,P 1 21/c 1,False,"(0, 1, 0)",8.473,8.474,16.947241486448466,11.137,0.9999857506928984,90.0,56.688
ODUDEY,P 1 21/n 1,False,"(0, 1, 0)",8.783,8.783,17.565728279806674,16.392,1.000015468769014,90.0,46.983
ODUDOI,P 1 21/n 1,False,"(0, 1, 0)",9.569,9.57,19.138919744854988,12.021,1.0000041932954464,90.0,57.869
ODUDUO,P 1 21/n 1,False,"(0, 1, 0)",11.365,11.366,22.730725659336088,19.14,1.0000120691555574,90.0,49.905
ODUHOM,P 1 21/n 1,False,"(0, 1, 0)",10.495,10.496,20.990986875323426,14.44,1.0000006252529552,90.0,55.474
ODUNIM,P 1 21/c 1,False,"(0, 1, 0)",9.131,9.132,18.26316188396741,14.067,0.9999911360383028,90.0,52.397
ODUTUE,P 1 21/n 1,False,"(0, 1, 0)",6.527,6.527,13.054285426632896,11.901,0.9999781354073726,90.0,47.647
ODUTUE01,P 1 21/n 1,False,"(0, 1, 0)",6.547,6.547,13.09389659345147,11.965,1.0000078973090851,90.0,47.578
ODUXOA,P 1 21/c 1,False,"(0, 1, 0)",5.49,5.492,10.982115734228993,8.985,0.9999894615726336,90.0,50.712
ODUZEW,P 1 21/c 1,False,"(0, 1, 0)",6.211,6.211,12.422450040149084,7.49,0.9999637720298628,90.0,58.912
ODUZIW,P 1 21/n 1,False,"(0, 1, 0)",8.026,8.026,16.051612785013223,15.697,1.0000241231203346,90.0,45.642
OEDTAV,P 1 21/c 1,False,"(0, 1, 0)",8.699,8.7,17.39935268910887,13.607,0.9999797297568956,90.0,51.973
OFADUW,P 1 21/c 1,False,"(0, 1, 0)",9.053,9.053,18.10627606660188,17.87,0.9999847529883638,90.0,45.378
OFAFAE,P 1 21/n 1,False,"(0, 1, 0)",9.928,9.929,9.242,18.07,2.1485609175503133,90.0,47.699
OFAFEI,P 1 21/n 1,False,"(0, 1, 0)",9.153,9.153,18.306701286687343,17.997,0.9999616923509944,90.0,45.487
OFAFIM,P 1 21/n 1,False,"(0, 1, 0)",9.917,9.918,19.83473783542399,18.208,1.0000132174459873,90.0,47.447
OFAKOZ,P 1 21/n 1,False,"(0, 1, 0)",9.761,9.762,19.52299610715528,11.3,1.0000001993979153,90.0,59.937
OFATIY,P 1 21/c 1,False,"(0, 1, 0)",10.259,10.26,20.51887974524925,18.524,1.0000058606879243,90.0,47.928
OFAXIF,P 1 21/c 1,False,"(0, 1, 0)",7.813,7.813,15.62680875930847,13.88,0.9999482453954016,90.0,48.386
OFAYUR,P 1 21/c 1,False,"(0, 1, 0)",6.639,6.64,13.279098199802576,13.25,0.9999926049343788,90.0,45.063
OFENUL,P 1 21/c 1,False,"(0, 1, 0)",7.943,7.944,15.887494484656791,13.845,0.9999688758565884,90.0,48.931
OFEQUO,P 1 21/n 1,False,"(0, 1, 0)",7.603,7.603,15.205376943699884,12.288,1.000040976050934,90.0,51.056
OFEROI,P 1 21/c 1,False,"(0, 1, 0)",6.655,6.656,13.311389784691904,9.486,0.9999707179567116,90.0,54.523
OFIFAK,P 1 21/c 1,False,"(0, 1, 0)",12.906,12.907,25.812341273119728,25.272,1.0000255198423615,90.0,45.607
OFIGER,P 1 21/a 1,False,"(0, 1, 0)",7.773,7.774,15.547,11.097,1.0,90.0,54.483
OFINAV,P 1 21/c 1,False,"(0, 1, 0)",7.35,7.35,14.700384246678723,12.35,0.9999738614533964,90.0,49.968
OFINUP,P 1 21/c 1,False,"(0, 1, 0)",8.474,8.474,16.948045787051676,11.189,0.9999972983875396,90.0,56.568
OFIQUR,P 1 21/c 1,False,"(0, 1, 0)",5.977,5.977,11.954418137241143,7.833,0.9999650223677689,90.0,56.763
OFIQUR02,P 1 21/c 1,False,"(0, 1, 0)",5.973,5.974,11.94642645312815,7.827,1.000048009911089,90.0,56.769
OFIQUR03,P 1 21/c 1,False,"(0, 1, 0)",5.718,5.719,11.43624667449946,7.669,1.0000658717428876,90.0,56.156
OFIQUR04,P 1 21/c 1,False,"(0, 1, 0)",5.667,5.667,11.333357181347456,7.631,1.0000567191735208,90.0,56.047
OFIQUR05,P 1 21/c 1,False,"(0, 1, 0)",5.618,5.619,11.23729406930334,7.592,0.9999738309506252,90.0,55.955
OFIQUR06,P 1 21/c 1,False,"(0, 1, 0)",5.598,5.599,11.196976422231137,7.574,1.0000021057264008,90.0,55.926
OFIQUR07,P 1 21/c 1,False,"(0, 1, 0)",5.492,5.492,10.984001138018876,7.506,0.999999896393048,90.0,55.651
OFIQUR08,P 1 21/c 1,False,"(0, 1, 0)",5.456,5.456,10.912003711509632,7.445,0.9999996598691012,90.0,55.697
OFIQUR09,P 1 21/c 1,False,"(0, 1, 0)",5.411,5.411,10.822360232407716,7.403,0.9999667140623688,90.0,55.623
OFIQUR10,P 1 21/c 1,False,"(0, 1, 0)",5.384,5.385,10.769117048300664,7.372,0.999989131114451,90.0,55.606
OFIQUR11,P 1 21/c 1,False,"(0, 1, 0)",5.348,5.348,10.695597271774965,7.329,1.0000376536452154,90.0,55.583
OFIQUR12,P 1 21/c 1,False,"(0, 1, 0)",5.301,5.302,10.602664287809928,7.282,1.000031663002898,90.0,55.52
OFIQUR13,P 1 21/c 1,False,"(0, 1, 0)",5.262,5.263,10.525769995587025,7.238,0.9999268466261996,90.0,55.485
OFIQUR14,P 1 21/c 1,False,"(0, 1, 0)",5.237,5.238,10.474471919863072,7.209,1.000050415919864,90.0,55.462
OFISOO,P 1 21/c 1,False,"(0, 1, 0)",6.156,6.157,12.312758017601093,8.525,1.0000196529809615,90.0,55.302
OFIYOR,P 1 21/c 1,False,"(0, 1, 0)",7.803,7.804,15.60676497548419,12.107,1.0000150591436583,90.0,52.196
OFODAQ,P 1 21/c 1,False,"(0, 1, 0)",5.237,5.238,10.474415783231064,10.175,1.0000557755946518,90.0,45.831
OFOHIB,P 1 21/c 1,False,"(0, 1, 0)",8.882,8.883,17.764096177402326,10.377,1.0000508791772262,90.0,59.708
OFONIK,P 1 21/c 1,False,"(0, 1, 0)",5.745,5.745,11.489424049968736,10.472,1.0000501287121757,90.0,47.653
OFOSAF,P 1 21/c 1,False,"(0, 1, 0)",5.025,5.026,10.05101790864985,8.239,0.9999982182252573,90.0,50.655
OFUCID,P 1 21/n 1,False,"(0, 1, 0)",7.155,7.155,14.310577381783029,13.014,0.9999596534949202,90.0,47.716
OFUJUY,P 1 21/n 1,False,"(0, 1, 0)",7.709,7.71,15.419393049014609,13.269,0.9999745094366972,90.0,49.286
OFUMIN,P 1 21/c 1,False,"(0, 1, 0)",7.639,7.639,15.278585045742949,9.827,0.9999617081201436,90.0,57.25
OGAVUR,P 1 21/c 1,False,"(0, 1, 0)",11.003,11.004,22.0066159370313,17.864,1.000017452159378,90.0,50.93
OGELIX,P 1 21/n 1,False,"(0, 1, 0)",9.133,9.134,18.26686513882445,11.215,1.0000073828308538,90.0,58.453
OGENIZ,P 1 21/n 1,False,"(0, 1, 0)",7.623,7.624,15.246910014819395,10.406,1.0000059018634275,90.0,55.686
OGEPIB,P 1 21/n 1,False,"(0, 1, 0)",7.611,7.612,15.222681531188911,10.756,1.0000209206775057,90.0,54.758
OGEWOQ,P 1 21/c 1,False,"(0, 1, 0)",12.188,12.189,24.376313297953818,16.921,1.000028170873823,90.0,55.233
OGEXAZ,P 1 21/c 1,False,"(0, 1, 0)",7.815,7.816,15.630083077194438,10.918,1.000058663975171,90.0,55.067
OGIRII,P 1 21/c 1,False,"(0, 1, 0)",4.372,4.373,8.744627207605822,6.274,1.000042631021921,90.0,54.345
OGIWOT,P 1 21/c 1,False,"(0, 1, 0)",8.334,8.336,16.670015776837165,11.583,0.99999905357995,90.0,55.204
OGOCEU,P 1 21/c 1,False,"(0, 1, 0)",10.183,10.184,20.367838005051,19.411,0.9999588564554176,90.0,46.375
OGOCOE,P 1 21/c 1,False,"(0, 1, 0)",10.188,10.189,20.377221424914637,14.666,0.9999891337042468,90.0,54.253
OGOHUP,P 1 21/c 1,False,"(0, 1, 0)",5.877,5.878,11.755424662682332,9.536,0.999963875172993,90.0,50.947
OGOLII,P 1 21/n 1,False,"(0, 1, 0)",8.124,8.125,16.24906818866854,15.993,0.999995803533609,90.0,45.453
OGOMEE,P 1 21/c 1,False,"(0, 1, 0)",10.096,10.097,20.193517227070675,14.208,0.9999743864793408,90.0,54.872
OGOREH,P 1 21/c 1,False,"(0, 1, 0)",8.351,8.352,16.702888672322523,9.685,1.0000066651750883,90.0,59.891
OGOREH01,P 1 21/c 1,False,"(0, 1, 0)",8.351,8.352,16.702888672322523,9.685,1.0000066651750883,90.0,59.891
OGOVAH,P 1 21/n 1,False,"(0, 1, 0)",8.156,8.157,16.31266164670867,15.217,1.0000207417586815,90.0,46.988
OGUBEY,P 1 21/n 1,False,"(0, 1, 0)",10.659,10.66,21.319028143890613,12.861,0.9999986798699068,90.0,58.9
OGUGON,P 1 21/c 1,False,"(0, 1, 0)",7.161,7.161,14.322622699771156,8.98,0.9999565233418342,90.0,57.915
OGULOS,P 1 21/c 1,False,"(0, 1, 0)",5.811,5.812,11.622805943488862,11.395,1.0000166961843882,90.0,45.567
OGUQEP,P 1 21/n 1,False,"(0, 1, 0)",8.997,8.998,17.995173630726658,15.354,0.9999903512613868,90.0,49.526
OGUXIA,P 1 21/c 1,False,"(0, 1, 0)",8.278,8.278,16.556421352454155,11.92,0.9999745505115396,90.0,54.248
OGUXUK,P 1 21/n 1,False,"(0, 1, 0)",8.098,8.099,16.196552997474495,14.758,1.0000275986208658,90.0,47.664
OGUXUL,P 1 21/c 1,False,"(0, 1, 0)",7.383,7.384,14.766594529545396,13.96,1.0000274586299365,90.0,46.61
OHACUV,P 1 21/c 1,False,"(0, 1, 0)",7.686,7.687,15.373584162452165,12.731,0.9999620021950648,90.0,50.369
OHBOXQ,P 1 21/n 1,False,"(0, 1, 0)",8.557,8.558,17.114696900617318,15.576,1.000017709889018,90.0,47.693
OHEBEL,P 1 21/c 1,False,"(0, 1, 0)",6.943,6.944,13.88602322481134,13.12,1.000070342327162,90.0,46.627
OHECIP,P 1 21/n 1,False,"(0, 1, 0)",10.617,10.618,21.23546980878925,17.724,0.9999778762234371,90.0,50.151
OHECOW,P 1 21/c 1,False,"(0, 1, 0)",8.184,8.186,16.370248684732925,10.847,0.999984808738235,90.0,56.471
OHELIW,P 1 21/c 1,False,"(0, 1, 0)",6.189,6.189,12.377329598907837,9.413,1.0000541636293037,90.0,52.746
OHIDOY,P 1 21/c 1,False,"(0, 1, 0)",7.063,7.064,14.1264441739597,10.882,1.000039346493247,90.0,52.391
OHIGAQ,P 1 21/n 1,False,"(0, 1, 0)",7.078,7.079,14.157014162597989,12.378,0.9999989996055788,90.0,48.833
OHMEPN,P 1 21/n 1,False,"(0, 1, 0)",8.317,8.317,16.6347265682367,16.17,0.9999563222014068,90.0,45.808
OHOBIY,P 1 21/n 1,False,"(0, 1, 0)",7.377,7.377,14.753879252589806,11.582,1.000008184112675,90.0,51.87
OHOLUU,P 1 21/c 1,False,"(0, 1, 0)",5.801,5.801,11.60163889284613,9.488,1.000031125529523,90.0,50.724
OHOMEF,P 1 21/n 1,False,"(0, 1, 0)",7.346,7.347,14.693494410792823,14.042,0.9999663517214488,90.0,46.295
OHOMOP,P 1 21/n 1,False,"(0, 1, 0)",6.726,6.727,13.45298576524929,11.872,1.0000010581108876,90.0,48.57
OHOTIP,P 1 21/n 1,False,"(0, 1, 0)",8.807,8.808,17.6151764680346,11.588,0.9999899820456004,90.0,56.66
OHOZOD,P 1 21/c 1,False,"(0, 1, 0)",5.7,5.7,11.399681793804596,8.336,1.0000279136033057,90.0,53.824
OHPPPD,P 1 21/c 1,False,"(0, 1, 0)",6.02,6.021,12.04125280026958,7.617,0.9999790054844148,90.0,57.685
OHUPIQ,P 1 21/n 1,False,"(0, 1, 0)",8.268,8.268,16.53655106120983,15.586,0.9999666761703944,90.0,46.696
OHUPUD,P 1 21/c 1,False,"(0, 1, 0)",8.439,8.439,16.878275089593725,15.75,0.9999837015576376,90.0,46.983
OJAJER,P 1 21/n 1,False,"(0, 1, 0)",10.212,10.212,20.423710926273905,12.793,1.0000141538296905,90.0,57.937
OJAPUK,P 1 21/c 1,False,"(0, 1, 0)",8.105,8.106,16.210914872393847,11.854,1.0000052512524322,90.0,53.824
OJEHUI,P 1 21/n 1,False,"(0, 1, 0)",9.177,9.177,18.354282334103942,13.365,0.9999846175350904,90.0,53.938
OJEMIZ,P 1 21/c 1,False,"(0, 1, 0)",10.391,10.391,20.781826315316945,19.415,1.0000083575274097,90.0,46.948
OJETAA,P 1 21/c 1,False,"(0, 1, 0)",6.301,6.302,12.603454486766712,9.278,0.9999639395082364,90.0,53.64
OJETIH,P 1 21/n 1,False,"(0, 1, 0)",11.012,11.013,22.02510733231509,15.056,0.9999951268198846,90.0,55.646
OJEXIM,P 1 21/n 1,False,"(0, 1, 0)",8.733,8.734,17.4675210032792,10.992,0.9999701730268936,90.0,57.817
OJIDOB,P 1 21/n 1,False,"(0, 1, 0)",13.655,13.655,27.310278248307903,20.457,0.99998981159015,90.0,53.165
OJIKIE,P 1 21/n 1,False,"(0, 1, 0)",8.221,8.222,16.44273730252965,13.55,1.0000159765047336,90.0,50.512
OJIRUV,P 1 21/n 1,False,"(0, 1, 0)",6.727,6.728,13.45512876192569,11.527,0.9999904302717596,90.0,49.412
OJISAC,P 1 21/n 1,False,"(0, 1, 0)",10.427,10.428,20.85518700467584,17.364,0.9999910331815391,90.0,50.22
OJIXUB,P 1 21/c 1,False,"(0, 1, 0)",8.565,8.565,17.129319221732075,12.272,1.000039743451512,90.0,54.379
OJOSAJ,P 1 21/c 1,False,"(0, 1, 0)",7.835,7.836,15.670330245403251,12.542,1.0000427402987848,90.0,51.331
OJOXET,P 1 21/c 1,False,"(0, 1, 0)",8.095,8.095,16.19094886039728,16.114,0.9999413956275534,90.0,45.138
OJOYAO,P 1 21/c 1,False,"(0, 1, 0)",8.818,8.818,17.635647365492428,11.401,1.000019995552205,90.0,57.118
OJUBUR,P 1 21/c 1,False,"(0, 1, 0)",8.034,8.035,16.068295024675145,12.866,1.000043873685651,90.0,51.314
OJUFEE,P 1 21/c 1,False,"(0, 1, 0)",11.178,11.179,22.3577731001994,15.671,0.9999654214131284,90.0,54.97
OJUFEF,P 1 21/c 1,False,"(0, 1, 0)",8.246,8.247,16.493329621395432,9.541,0.999980014866434,90.0,59.949
OJUGUX,P 1 21/n 1,False,"(0, 1, 0)",10.36,10.36,20.720288053017025,13.851,0.9999860980206312,90.0,56.236
OJUHOS,P 1 21/n 1,False,"(0, 1, 0)",8.367,8.367,16.734841738122295,16.472,0.9999497014590598,90.0,45.453
OJUQEP,P 1 21/a 1,False,"(0, 1, 0)",6.014,6.014,12.028,10.26,1.0,90.0,49.538
OJUWOG,P 1 21/n 1,False,"(0, 1, 0)",11.533,11.534,23.067364500523247,19.164,0.999984198432238,90.0,50.283
OJUYAU,P 1 21/n 1,False,"(0, 1, 0)",11.136,11.137,22.272462481728414,14.123,1.000024133760334,90.0,57.622
OJUYOI,P 1 21/n 1,False,"(0, 1, 0)",11.067,11.067,22.13348849594207,14.188,1.00002310996109,90.0,57.342
OKABIN,P 1 21/c 1,False,"(0, 1, 0)",9.175,9.176,18.35143855396628,10.748,0.9999761024747466,90.0,59.645
OKAFIP,P 1 21/n 1,False,"(0, 1, 0)",10.445,10.446,20.89146835433068,13.844,0.9999775815503852,90.0,56.471
OKAGOW,P 1 21/c 1,False,"(0, 1, 0)",10.728,10.729,21.45776169594583,17.35,0.9999645025442716,90.0,51.039
OKALOD,P 1 21/c 1,False,"(0, 1, 0)",10.225,10.225,20.44940549258095,17.662,1.0000290721125984,90.0,49.183
